Gene ID	BioCyc ID	Gene Symbol	
2645	MetaCyc:HS02935-MONOMER	GCK	
9275	-	BCL7B	
10652	-	YKT6	
26608	-	TBL2	
168391	-	GALNTL5	
7461	-	CLIP2	
7458	-	EIF4H	
3984	-	LIMK1	
55064	-	SPATA6L	
6505	-	SLC1A1	
9355	-	LHX2	
2218	-	FKTN	
83856	-	FSD1L	
79937	-	CNTNAP3	
10927	-	SPIN1	
54981	-	NMRK1	
23731	-	TMEM245	
158471	-	PRUNE2	
1955	-	MEGF9	
9830	-	TRIM14	
7464	-	CORO2A	
7046	-	TGFBR1	
10952	-	SEC61B	
727	MOUSE:MONOMER-12977	C5	
4969	-	OGN	
54829	-	ASPN	
1842	-	ECM2	
7091	-	TLE4	
26468	-	LHX6	
22949	-	PTGR1	
64420	-	SUSD1	
259	-	AMBP	
80709	-	AKNA	
944	-	TNFSF8	
1759	-	DNM1	
2022	-	ENG	
203	-	AK1	
55664	-	CDC37L1	
6019	-	RLN2	
6013	-	RLN1	
55848	-	PLGRKT	
54662	-	TBC1D13	
57589	-	RIC1	
23081	-	KDM4C	
81704	-	DOCK8	
23189	-	KANK1	
1993	-	ELAVL2	
23413	-	NCS1	
7016	-	TESK1	
57582	-	KCNT1	
768	-	CA9	
8939	-	FUBP3	
7306	-	TYRP1	
10488	-	CREB3	
9827	-	RGP1	
8777	-	MPDZ	
8022	-	LHX3	
23586	-	DDX58	
8721	-	EDF1	
8395	MetaCyc:HS02982-MONOMER	PIP5K1B	
169792	-	GLIS3	
573	-	BAG1	
2889	-	RAPGEF1	
56654	-	NPDC1	
320	-	APBA1	
23064	-	SETX	
6456	-	SH3GL2	
5730	MetaCyc:HS02989-MONOMER	PTGDS	
20	-	ABCA2	
6461	-	SHB	
54926	-	UBE2R2	
51104	-	ABHD17B	
51010	-	EXOSC3	
7763	-	ZFAND5	
1855	-	DVL1	
9124	-	PDLIM1	
54619	-	CCNJ	
1791	-	DNTT	
2625	-	GATA3	
26033	-	ATRNL1	
3257	-	HPS1	
5264	MetaCyc:HS03003-MONOMER	PHYH	
83937	-	RASSF4	
23268	-	DNMBP	
22841	-	RAB11FIP2	
6387	-	CXCL12	
10613	-	ERLIN1	
8661	-	EIF3A	
9033	-	PKD2L1	
8029	-	CUBN	
1787	MetaCyc:HS03011-MONOMER	TRDMT1	
79009	-	DDX50	
5599	-	MAPK8	
11196	-	SEC23IP	
11101	-	ATE1	
54780	-	NSMCE4A	
59338	-	PLEKHA1	
27143	-	PALD1	
219699	-	UNC5B	
100653137; 64072	-	-	
64115	-	C10orf54	
9806	-	SPOCK2	
10367	-	MICU1	
5532	-	PPP3CB	
54462	-	CCSER2	
657	-	BMPR1A	
9562	MetaCyc:HS03025-MONOMER	MINPP1	
59	-	ACTA2	
3988	-	LIPA	
3195	-	TLX1	
56652	-	C10orf2	
84445	-	LZTS2	
81855	-	SFXN3	
81621	-	KAZALD1	
6468	-	FBXW4	
2253	-	FGF8	
10360	-	NPM3	
80351	-	TNKS2	
5309	-	PITX3	
8729	-	GBF1	
57584	-	ARHGAP21	
22849	-	CPEB3	
79176	-	FBXL15	
79004	-	CUEDC2	
51684	-	SUFU	
22852	-	ANKRD26	
91452	-	ACBD5	
64077	-	LHPP	
23185	-	LARP4B	
23560	-	GTPBP4	
26098	-	EDRF1	
56647	-	BCCIP	
55149	-	MTPAP	
9148	-	NEURL1	
9644	-	SH3PXD2A	
10531	-	PITRM1	
79991	-	OBFC1	
1326	-	MAP3K8	
22943	-	DKK1	
253738	-	EBF3	
10539	-	GLRX3	
114815	-	SORCS1	
54906	-	FAM208B	
7511	-	XPNPEP1	
9126	-	SMC3	
8036	-	SHOC2	
7019	-	TFAM	
8030	-	CCDC6	
8453	-	CUL2	
219771	-	CCNY	
27338	-	UBE2S	
6158	-	RPL28	
57178	-	ZMIZ1	
56521	-	DNAJC12	
10105	-	PPIF	
64081	-	PBLD	
81619	-	TSPAN14	
9211	-	LGI1	
23232	-	TBC1D12	
1562	-	CYP2C18	
25984	-	KRT23	
1411	-	CRYBA1	
57532	-	NUFIP2	
28964	-	GIT1	
6143	-	RPL19	
84961	-	FBXL20	
10900	-	RUNDC3A	
7343	-	UBTF	
1440	-	CSF3	
5709	-	PSMD3	
22794	-	CASC3	
51195	-	RAPGEFL1	
8787	-	RGS9	
54894	-	RNF43	
101929777; 7473	-	-	
5889	-	RAD51C	
5414	-	SEPT4	
9110	-	MTMR4	
4591	-	TRIM37	
5023	-	P2RX1	
79665	-	DHX40	
8688	-	KRT37	
51174	-	TUBD1	
3837	-	KPNB1	
9570	-	GOSR2	
55163	MetaCyc:HS03105-MONOMER	PNPO	
6198	-	RPS6KB1	
147166	-	TRIM16L	
80279	-	CDK5RAP3	
10951	-	CBX1	
9400	-	RECQL5	
9487	-	PIGL	
2584	-	GALK1	
57508	-	INTS2	
23125	-	CAMTA2	
9969	-	MED13	
3216	-	HOXB6	
2027	MetaCyc:ENSG00000108515-MONOMER	ENO3	
5216	-	PFN1	
26001	-	RNF167	
8402	-	SLC25A11	
51655	-	RASD1	
1145	-	CHRNE	
10743	-	RAI1	
4927	-	NUP88	
708	-	C1QBP	
6532	-	SLC6A4	
642	-	BLMH	
1362	-	CPD	
9527	-	GOSR1	
57003	-	CCDC47	
51003	-	MED31	
1819	-	DRG2	
117246	-	FTSJ3	
11216	-	AKAP10	
218	-	ALDH3A1	
6603	-	SMARCD2	
3384	-	ICAM2	
9144	-	SYNGR2	
27077	-	B9D1	
55813	-	UTP6	
1655	-	DDX5	
64149	-	C17orf75	
9267	-	CYTH1	
5717	-	PSMD11	
3959	-	LGALS3BP	
40	-	ASIC2	
6354	-	CCL7	
6347	-	CCL2	
6355	-	CCL8	
6346	-	CCL1	
5193	-	PEX12	
3882	-	KRT32	
79132	-	DHX58	
2648	-	KAT2A	
5878	-	RAB5C	
4669	-	NAGLU	
3292	-	HSD17B1	
6945	-	MLX	
8506	-	CNTNAP1	
51225	-	ABI3	
2145	-	EZH1	
1748	-	DLX4	
84687	-	PPP1R9B	
1277	-	COL1A1	
6442	-	SGCA	
100885850	-	PTGES3L-AARSD1	
51264	-	MRPL27	
10493	-	VAT1	
55379	-	LRRC59	
8153	-	RND2	
239	MetaCyc:HS03167-MONOMER	ALOX12	
10014	-	HDAC5	
8714	-	ABCC3	
51747	-	LUC7L3	
5539	-	PPY	
4355	-	MPP2	
64750	-	SMURF2	
1845	-	DUSP3	
786	-	CACNG1	
9343	-	EFTUD2	
3131	-	HLF	
9120	-	SLC16A6	
5573	-	PRKAR1A	
1949	-	EFNB3	
54757	-	FAM20A	
7531	-	YWHAE	
23531	-	MMD	
29098	-	RANGRF	
1801	-	DPH1	
5608	-	MAP2K6	
25979	-	DHRS7B	
26118	-	WSB1	
5957	-	RCVRN	
4619	-	MYH1	
9368	-	SLC9A3R1	
4621	-	MYH3	
26151	-	NAT9	
54868	-	TMEM104	
7448	-	VTN	
7126	-	TNFAIP1	
90410	-	IFT20	
27346	-	TMEM97	
30850	-	CDR2L	
5376	-	PMP22	
8456	-	FOXN1	
9094	-	UNC119	
230	MetaCyc:HS03200-MONOMER	ALDOC	
6830	-	SUPT6H	
83871	-	RAB34	
57649	-	PHF12	
8929	-	PHOX2B	
55161	-	TMEM33	
2557	-	GABRA4	
2798	-	GNRHR	
57606	-	SLAIN2	
54940	-	OCIAD1	
7365	-	UGT2B10	
80157	-	CWH43	
23142	-	DCUN1D4	
64854	-	USP46	
6783	-	SULT1E1	
54959	-	ODAM	
26952	-	SMR3A	
26511	-	CHIC2	
10874	-	NMU	
57482	-	KIAA1211	
8649	-	LAMTOR3	
5197	-	PF4V1	
4790	-	NFKB1	
374	-	AREG	
4126	-	MANBA	
7323	-	UBE2D3	
5602	-	MAPK10	
1998	-	ELF2	
4717	-	NDUFC1	
7350	-	UCP1	
23158	-	TBC1D9	
27309	-	ZNF330	
8821	MetaCyc:HS03227-MONOMER	INPP4B	
2549	-	GAB1	
11275	-	KLHL2	
3558	-	IL2	
1363	-	CPE	
6164	-	RPL34	
7466	-	WFS1	
11199	-	ANXA10	
80273	-	GRPEL1	
54433	-	GAR1	
2483	-	FRG1	
1182	-	CLCN3	
51166	MetaCyc:HS03239-MONOMER	AADAT	
51809	-	GALNT7	
1665	-	DHX15	
6649	-	SOD3	
51091	-	SEPSECS	
8532	-	CPZ	
23321	-	TRIM2	
56606	-	SLC2A9	
55294	-	FBXW7	
55247	-	NEIL3	
55296	-	TBC1D19	
116449	-	CLNK	
7468	-	WHSC1	
152503	-	SH3D19	
57620	-	STIM2	
579	-	NKX3-2	
10227	-	MFSD10	
2743	-	GLRB	
683	-	BST1	
9693	-	RAPGEF2	
3083	-	HGFAC	
83891	-	SNX25	
55805	-	LRP2BP	
55325	-	UFSP2	
51274	-	KLF3	
51088	-	KLHL5	
25854	-	FAM149A	
64151	-	NCAPG	
7358	-	UGDH	
10891	-	PPARGC1A	
29118	-	DDX25	
1410	-	CRYAB	
120237	-	DBX1	
10553	-	HTATIP2	
1075	MetaCyc:HS03265-MONOMER	CTSC	
91057	-	CCDC34	
7704	-	ZBTB16	
26610	-	ELP4	
8882	-	ZPR1	
23788	-	MTCH2	
23360	-	FNBP4	
7007	-	TECTA	
56253	-	CRTAM	
79864	-	C11orf63	
27087	MetaCyc:HS03272-MONOMER	B3GAT1	
3312	-	HSPA8	
5024	-	P2RX3	
4013	-	VWA5A	
3338	-	DNAJC4	
54414	-	SIAE	
29907	-	SNX15	
9404	-	LPXN	
23220	-	DTX4	
23130	-	ATG2A	
10938	-	EHD1	
5007	-	OSBP	
81622	-	UNC93B1	
83480	-	PUS3	
28960	-	DCPS	
51111	-	SUV420H1	
55572	-	FOXRED1	
55291	-	PPP6R3	
9379	-	NRXN2	
64231	-	MS4A6A	
51338	-	MS4A4A	
6484	-	ST3GAL4	
1374	MetaCyc:HS03286-MONOMER	CPT1A	
595	-	CCND1	
79080	-	CCDC86	
27339	-	PRPF19	
79073	-	TMEM109	
887	-	CCKBR	
3263	-	HPX	
10612	-	TRIM3	
26973	-	CHORDC1	
2348	-	FOLR1	
25906	-	ANAPC15	
2352	-	FOLR3	
24145	-	PANX1	
9828	-	ARHGEF17	
116519	-	APOA5	
337	-	APOA4	
345	-	APOC3	
22897	-	CEP164	
50862	-	RNF141	
57562	-	CEP126	
1982	-	EIF4G2	
3587	-	IL10RA	
374378	-	GALNT18	
329	-	BIRC2	
9354	-	UBE4A	
1656	-	DDX6	
7379	-	UPK2	
867	-	CBL	
5818	-	PVRL1	
10114	-	HIPK3	
25758	-	KIAA1549L	
26273	-	FBXO3	
8050	MetaCyc:ENSG00000110435-MONOMER	PDHX	
6506	-	SLC1A2	
29099	-	COMMD9	
51296	-	SLC15A3	
921	-	CD5	
84680	-	ACCS	
4250	-	SCGB2A2	
4192	-	MDK	
55626	-	AMBRA1	
8567	-	MADD	
114971	MetaCyc:HS03319-MONOMER	PTPMT1	
79829	-	NAA40	
833	-	CARS	
5002	-	SLC22A18	
975	-	CD81	
54733	-	SLC35F2	
29125	-	C11orf21	
55531; 643923	-	-	
796	-	CALCA	
55553	-	SOX6	
10944	-	C11orf58	
9600	-	PITPNM1	
6207	-	RPS13	
9049	-	AIP	
4928	-	NUP98	
4728	-	NDUFS8	
10312	MetaCyc:ENSG00000110719-MONOMER	TCIRG1	
1119	-	CHKA	
23086	-	EXPH5	
11234	-	HPS5	
2965	-	GTF2H1	
5450	-	POU2AF1	
84867	-	PTPN5	
7450	-	VWF	
5715	-	PSMD9	
10536	-	P3H3	
8496	-	PPFIBP1	
25766	-	PRPF40B	
969	-	CD69	
11108	-	PRDM4	
9976	-	CLEC2B	
84274	-	COQ5	
6404	-	SELPLG	
23603	-	CORO1C	
41	-	ASIC1	
1610	MetaCyc:HS03351-MONOMER	DAO	
65981	-	CAPRIN2	
441631	-	TSPAN11	
83892	-	KCTD10	
4891	-	SLC11A2	
9761	-	MLEC	
4598	MetaCyc:ENSG00000110921-MONOMER	MVK	
81566	-	CSRNP2	
10645	-	CAMKK2	
51411	-	BIN2	
51561	-	IL23A	
506	-	ATP5B	
10728	MetaCyc:HS03359-MONOMER	PTGES3	
341359	-	SYT10	
605	-	BCL7A	
65117	-	RSRC2	
1594	-	CYP27B1	
4618	-	MYF6	
4617	-	MYF5	
8825	-	LIN7A	
3875	-	KRT18	
79611	-	ACSS3	
23371	-	TNS2	
2735	-	GLI1	
57460	-	PPM1H	
10988	-	METAP2	
4048	MetaCyc:HS03372-MONOMER	LTA4H	
2004	-	ELK3	
6539	-	SLC6A12	
81029	-	WNT5B	
55110	-	MAGOHB	
59341	-	TRPV4	
55846; 100507424	-	-	
2305	-	FOXM1	
11272	-	PRR4	
56341	-	PRMT8	
57097	-	PARP11	
10094	-	ARPC3	
51184	-	GPN3	
51699	-	VPS29	
2251	-	FGF6	
4633	-	MYL2	
10635	-	RAD51AP1	
23316	-	CUX2	
10019	-	SH2B3	
10566	-	AKAP3	
54682	-	MANSC1	
3736	-	KCNA1	
80824	-	DUSP16	
1389	-	CREBL2	
80724	-	ACAD10	
217	MetaCyc:MONOMER66-302	ALDH2	
1027	-	CDKN1B	
55507	-	GPRC5D	
80018	-	NAA25	
83445	-	GSG1	
6337	-	SCNN1A	
4055	-	LTBR	
79676	-	OGFOD2	
8099	-	CDK2AP1	
4940	MetaCyc:ENSG00000111331-MONOMER	OAS3	
4939	MetaCyc:ENSG00000111335-MONOMER	OAS2	
420	-	ART4	
4256	-	MGP	
8437	-	RASAL1	
397	-	ARHGDIB	
2967	-	GTF2H3	
1967	-	EIF2B1	
57696	-	DDX55	
81539	-	SLC38A1	
79785	-	RERGL	
8909	-	ENDOU	
79794	-	C12orf49	
7421	-	VDR	
11211	-	FZD10	
5985	-	RFC5	
2054	-	STX2	
283383	-	ADGRD1	
22818	-	COPZ1	
23329	-	TBC1D30	
55832	-	CAND1	
55801	-	IL26	
3458	-	IFNG	
5869	-	RAB5B	
56890	-	MDM1	
57122	-	NUP107	
4848	-	CNOT2	
8914	-	TIMELESS	
11052	-	CPSF6	
11103	-	KRR1	
51258	-	MRPL51	
2597	MetaCyc:HS03433-MONOMER	GAPDH	
4839	-	NOP2	
1108	-	CHD4	
84519	-	ACRBP	
23074	-	UHRF1BP1L	
50813	-	COPS7A	
51147	-	ING4	
2784	-	GNB3	
83461	-	CDCA3	
56994	-	CHPT1	
8078	-	USP5	
7167	MetaCyc:HS03441-MONOMER	TPI1	
79158	-	GNPTAB	
84727	-	SPSB2	
2026	MetaCyc:HS10646-MONOMER	ENO2	
1822	-	ATN1	
113246	-	C12orf57	
5777	-	PTPN6	
10162	-	LPCAT3	
51559	-	NT5DC3	
28234	-	SLCO1B3	
339	-	APOBEC1	
79923	-	NANOG	
64426	-	SUDS3	
51026	-	GOLT1B	
2998	-	GYS2	
3945	-	LDHB	
5564	-	PRKAB1	
55907	-	CMAS	
29915	-	HCFC2	
6489	-	ST8SIA1	
50856	-	CLEC4A	
9847	-	C2CD5	
57379	-	AICDA	
11021	-	RAB35	
1911	-	PHC1	
1337	-	COX6A1	
5992	-	RFX4	
55188	-	RIC8B	
8683	-	SRSF9	
26127	-	FGFR1OP2	
3820	-	KLRB1	
1303	-	COL12A1	
10384	-	BTN3A3	
51567	-	TDP2	
2444	-	FRK	
51389	-	RWDD1	
345895	-	RSPH4A	
4117	-	MAK	
51522	-	TMEM14C	
55003	-	PAK1IP1	
2651	MetaCyc:HS03475-MONOMER	GCNT2	
57150; 63914	-	-	
4739	-	NEDD9	
387119	-	CEP85L	
84830	-	ADTRP	
25842	-	ASF1A	
254394	-	MCM9	
79632	-	FAM184A	
8732	MetaCyc:HS03479-MONOMER	RNGTT	
4121	-	MAN1A1	
2570	-	GABRR2	
57515	-	SERINC1	
51020	-	HDDC2	
7164	-	TPD52L1	
135114	-	HINT3	
135112	-	NCOA7	
9750	-	FAM65B	
23328	-	SASH1	
10090	MetaCyc:ENSG00000111962-MONOMER	UST	
80741	-	LY6G5C	
80329	-	ULBP1	
26271	-	FBXO5	
54516	-	MTRF1L	
5467	-	PPARD	
4988	-	OPRM1	
2178	-	FANCE	
7287	-	TULP1	
116369	-	SLC26A8	
1432	MetaCyc:HS03507-MONOMER	MAPK14	
6005	-	RHAG	
222658	-	KCTD20	
11329	-	STK38	
6428	-	SRSF3	
100129518; 6648	-	-	
29074	-	MRPL18	
3605	-	IL17A	
112744	-	IL17F	
4172	-	MCM3	
9025	-	RNF8	
221692	-	PHACTR1	
266727	-	MDGA1	
22858	-	ICK	
26268	-	FBXO9	
9308	-	CD83	
23195	-	MDN1	
2740	-	GLP1R	
55776	-	SAYSD1	
653	-	BMP5	
60468	-	BACH2	
221662	-	RBM24	
10486	-	CAP2	
79865	-	TREML2	
26036	-	ZNF451	
9532	-	BAG2	
51715	-	RAB23	
222642	-	TSPO2	
9457	-	FHL5	
81491	-	GPR63	
202559	-	KHDRBS2	
26235	-	FBXL4	
892	-	CCNC	
59336	-	PRDM13	
1871	-	E2F3	
7803	-	PTP4A1	
6492	-	SIM1	
10973	-	ASCC3	
154150	-	HDGFL1	
11149	-	BVES	
1297	-	COL9A1	
9439	-	MED23	
8936	-	WASF1	
2822	-	GPLD1	
7915	MetaCyc:HS03550-MONOMER	ALDH5A1	
202	-	AIM1	
8876	-	VNN1	
8875	-	VNN2	
55856	-	ACOT13	
60682	-	SMAP1	
6206	-	RPS12	
81688	-	C6orf62	
135152	MetaCyc:HS03557-MONOMER	B3GAT2	
51053	-	GMNN	
2070	-	EYA4	
55084	-	SOBP	
7101	-	NR2E1	
8724	-	SNX3	
10246	-	SLC17A2	
10767	-	HBS1L	
10475	-	TRIM38	
5191	-	PEX7	
9841	-	ZBTB24	
9896	MetaCyc:HS12771-MONOMER	FIG4	
64065	-	PERP	
57221	-	ARFGEF3	
117247	-	SLC16A10	
51696	-	HECA	
57211	-	ADGRG6	
9749	-	PHACTR2	
7957	-	EPM2A	
442191	-	OR14J1	
81696	-	OR5V1	
81797	-	OR12D3	
7922	-	SLC39A7	
7923	-	HSD17B8	
1235	-	CCR6	
6892	-	TAPBP	
54346	-	UNC93A	
6582	-	SLC22A2	
5252	-	PHF1	
51596	-	CUTA	
135138	-	PACRG	
9444	-	QKI	
168090	-	C6orf118	
10846	-	PDE10A	
4188	-	MDFI	
7942	-	TFEB	
64094	-	SMOC2	
896	-	CCND3	
705	-	BYSL	
84498	-	FAM120B	
6908	-	TBP	
2979	-	GUCA1B	
5961	-	PRPH2	
23506	-	GLTSCR1L	
5528	-	PPP2R5D	
51069	-	MRPL2	
5754	-	PTK7	
6722	-	SRF	
23113	-	CUL9	
10591	-	DNPH1	
56940	-	DUSP22	
55770	-	EXOC2	
1347	-	COX7A2	
55754	-	TMEM30A	
2762	-	GMDS	
26054	-	SENP6	
3617	-	IMPG1	
7422	-	VEGFA	
8899	-	PRPF4B	
7272	-	TTK	
2030	-	SLC29A1	
8838	-	WISP3	
11120	-	BTN2A1	
3910	-	LAMA4	
55603	-	FAM46A	
53405	-	CLIC5	
57666	-	FBRSL1	
59084	-	ENPP5	
9450	-	LY86	
10279	-	PRSS16	
4224	-	MEP1A	
9096	-	TBX18	
55914	-	ERBB2IP	
56133	-	PCDHB2	
23438	-	HARS2	
83594	-	NUDT12	
55722	-	CEP72	
4124	MetaCyc:HS03629-MONOMER	MAN2A1	
9037	-	SEMA5A	
730	-	C7	
11044	-	PAPD7	
2690	-	GHR	
1611	-	DAP	
8382	-	NME5	
10902	-	BRD8	
10112	-	KIF20A	
23530	MetaCyc:HS03639-MONOMER	NNT	
10884	-	MRPS30	
3313	-	HSPA9	
23107	-	MRPS27	
5201	-	PFDN1	
1839	-	HBEGF	
83697	-	SLC4A9	
4015	-	LOX	
3003	-	GZMK	
1007	-	CDH9	
10307	-	APBB3	
55374	-	TMCO6	
6678	-	SPARC	
3550	-	IK	
3156	MetaCyc:HS03652-MONOMER	HMGCR	
10087	-	COL4A3BP	
23197	-	FAF2	
9421	-	HAND1	
56132	-	PCDHB3	
26167	-	PCDHB5	
56130	-	PCDHB6	
56129	-	PCDHB7	
8622	-	PDE8B	
57396	-	CLK4	
56121	-	PCDHB15	
26762	-	HAVCR1	
2916	-	GRM6	
3702	-	ITK	
55819	-	RNF130	
54974	-	THG1L	
411	MetaCyc:HS03665-MONOMER	ARSB	
9685	-	CLINT1	
7060	-	THBS4	
57472	-	CNOT6	
3593	-	IL12B	
79908	-	BTNL8	
7265	-	TTC1	
4437	-	MSH3	
5924	-	RASGRF2	
2566	-	GABRG2	
900	-	CCNG1	
10622	-	POLR3G	
29102	-	DROSHA	
1004	-	CDH6	
4001	-	LMNB1	
57561	-	ARRDC3	
64083	-	GOLPH3	
10923	-	SUB1	
4883	-	NPR3	
83989	-	FAM172A	
28965	-	SLC27A6	
6897	-	TARS	
50805	-	IRX4	
4012	-	LNPEP	
5144	-	PDE4D	
5810	-	RAD1	
55299	-	BRIX1	
64902	MetaCyc:HS03685-MONOMER	AGXT2	
5618	-	PRLR	
10723	-	SLC12A7	
3565	-	IL4	
10111	-	RAD50	
3567	-	IL5	
7903	-	ST8SIA4	
10007	-	GNPDA1	
51294	-	PCDH12	
6500	-	SKP1	
9631	-	NUP155	
5515	MetaCyc:HS03696-MONOMER	PPP2CA	
2246	-	FGF1	
2908	-	NR3C1	
56951	-	C5orf15	
23398	-	PPWD1	
3977	-	LIFR	
373	-	TRIM23	
80006	-	TRAPPC13	
735	-	C9	
10802	-	SEC24A	
79770	-	TXNDC15	
23548	-	TTC33	
5917	-	RARS	
23286	-	WWC1	
9555	-	H2AFY	
10915	-	TCERG1	
1809	-	DPYSL3	
4090	-	SMAD5	
1452	-	CSNK1A1	
22993	-	HMGXB3	
57222	-	ERGIC1	
5159	-	PDGFRB	
1044	-	CDX1	
8992	MetaCyc:HS03712-MONOMER	ATP6V0E1	
662	-	BNIP1	
8614	-	STC2	
80315	-	CPEB4	
3274	-	HRH2	
1627	-	DBN1	
23567	-	ZNF346	
90249	-	UNC5A	
1962	RETL1328306-WGS:GSTH-5129-MONOMER; MetaCyc:HS03720-MONOMER	EHHADH	
5067	-	CNTN3	
10051	-	SMC4	
58515	-	SELK	
93973	-	ACTR8	
55171	-	TBCCD1	
51300	-	TIMMDC1	
51185	-	CRBN	
3827	-	KNG1	
3273	-	HRG	
604	-	BCL6	
3081	MetaCyc:HS03728-MONOMER	HGD	
10686	-	CLDN16	
84100	-	ARL6	
27031	-	NPHP3	
942	-	CD86	
51421	-	AMOTL2	
56954	-	NIT2	
26355	-	FAM162A	
4968	-	OGG1	
3836	-	KPNA1	
5096	MetaCyc:ENSG00000114054-MONOMER	PCCB	
7337	-	UBE3A	
25852	-	ARMC8	
80321	-	CEP70	
5948	MetaCyc:ENSG00000114113-MONOMER	RBP2	
5947	MetaCyc:ENSG00000114115-MONOMER	RBP1	
55186	-	SLC25A36	
131890	-	GRK7	
9616	-	RNF7	
7029	-	TFDP2	
54464	-	XRN1	
8850	-	KAT2B	
590	-	BCHE	
5276	-	SERPINI2	
11235	-	PDCD10	
79782	-	LRRC31	
7474	-	WNT5A	
5210	-	PFKFB4	
1294	-	COL7A1	
2257	-	FGF12	
5576	-	PRKAR2A	
3280	-	HES1	
7375	-	USP4	
23527	-	ACAP2	
1894	-	ECT2	
2771	-	GNAI2	
10342	-	TFG	
8287	-	USP9Y	
3373	MetaCyc:HS03763-MONOMER	HYAL1	
11334	-	TUSC2	
10641	-	NPRL2	
6152	-	RPL24	
11068	-	CYB561D2	
57415	-	C3orf14	
8087	-	FXR1	
868	-	CBLB	
56987	-	BBX	
55081	-	IFT57	
59345	-	GNB4	
11148	-	HHLA2	
84223	-	IQCG	
2632	MetaCyc:HS03772-MONOMER	GBE1	
27136	-	MORC1	
7372	-	UMPS	
22916	-	NCBP2	
8723	-	SNX4	
79669	-	C3orf52	
23150	-	FRMD4B	
54946	-	SLC41A3	
152015	-	ROPN1B	
5361	-	PLXNA1	
523	MetaCyc:HS03781-MONOMER	ATP6V1A	
80325	-	ABTB1	
50512	-	PODXL2	
7348	-	UPK1B	
10675	-	CSPG5	
23276	-	KLHL18	
22937	-	SCAP	
79825	-	EFCC1	
57501	-	KIAA1257	
79858	-	NEK11	
11222	-	MRPL3	
57088	-	PLSCR4	
51409	-	HEMK1	
1154	-	CISH	
7867	-	MAPKAPK3	
93	-	ACVR2B	
57599	-	WDR48	
51122	-	COMMD2	
64689	-	GORASP1	
51555	-	PEX5L	
9136	-	RRP9	
10057	-	ABCC5	
13	-	AADAC	
10289	-	EIF1B	
26084	-	ARHGEF26	
54800	-	KLHL24	
23007	-	PLCH1	
7433	-	VIPR1	
25981	-	DNAH1	
6747	-	SSR3	
92999	-	ZBTB47	
7134	-	TNNC1	
4820	-	NKTR	
1181	-	CLCN2	
27086	-	FOXP1	
1981	-	EIF4G1	
28972	-	SPCS1	
6787	-	NEK4	
6508	-	SLC4A3	
54891	-	INO80D	
1933	-	EEF1B2	
8745	-	ADAM23	
1716	MetaCyc:HS03819-MONOMER	DGUOK	
55233	-	MOB1A	
55683	-	KANSL3	
81562	-	LMAN2L	
6242	-	RTKN	
150465	-	TTL	
3552	-	IL1A	
6364	-	CCL20	
200576	MetaCyc:HS03825-MONOMER	PIKFYVE	
30818	-	KCNIP3	
51011	-	FAHD2A	
4691	-	NCL	
10120	-	ACTR1B	
80255	-	SLC35F5	
7535	-	ZAP70	
10096	-	ACTR3	
55240	-	STEAP3	
57669	-	EPB41L5	
29842	-	TFCP2L1	
51639	-	SF3B6	
9540	RETL1328306-WGS:GSTH-1143-MONOMER	TP53I3	
51277	-	DNAJC27	
5443	-	POMC	
10254	-	STAM2	
9381	-	OTOF	
2820	MetaCyc:HS03841-MONOMER	GPD2	
1058	-	CENPA	
9595	-	CYTIP	
90	-	ACVR1	
85461	-	TANC1	
7781	-	SLC30A3	
4358	-	MPV17	
2976	-	GTF3C2	
8890	-	EIF2B4	
29959	-	NRBP1	
3694; 100505984	-	-	
64838	-	FNDC4	
3676	-	ITGA4	
10213	-	PSMD14	
9784	-	SNX17	
51130	-	ASB3	
5496	-	PPM1G	
5136	-	PDE1A	
92840	-	REEP6	
54760	-	PCSK4	
2641	-	GCG	
10297	-	APC2	
64135	-	IFIH1	
6209	-	RPS15	
25801	-	GCA	
83444	-	INO80B	
7841	-	MOGS	
64427	-	TTC31	
374291	-	NDUFS7	
84759	-	PCGF1	
2888	-	GRB14	
79745	-	CLIP4	
3196	-	TLX2	
6711	-	SPTBN1	
550	-	AUP1	
57142	-	RTN4	
27429	-	HTRA2	
84695	-	LOXL3	
1796	-	DOK1	
2591	-	GALNT3	
56655	-	POLE4	
6869	-	TACR1	
55704	-	CCDC88A	
33	MetaCyc:HS03876-MONOMER	ACADL	
84141	-	EVA1A	
9801	-	MRPL19	
10314	-	LANCL1	
84128	-	WDR75	
2202	-	EFEMP1	
5967	-	REG1A	
55120	-	FANCL	
2335	-	FN1	
6772	-	STAT1	
2744	-	GLS	
64895	-	PAPOLG	
1768	-	DNAH6	
55825	MetaCyc:HS03889-MONOMER	PECR	
25972	-	UNC50	
3485	-	IGFBP2	
84173	-	ELMOD3	
3488	MetaCyc:ENSG00000115461-MONOMER	IGFBP5	
9736	-	USP34	
80303	-	EFHD1	
3769	-	KCNJ13	
10575	-	CCT4	
2677	MetaCyc:HS03897-MONOMER	GGCX	
4759	-	NEU2	
23301	-	EHBP1	
5013	-	OTX1	
10190	-	TXNDC9	
80219	-	COQ10B	
10578	-	GNLY	
23451	-	SF3B1	
8869	-	ST3GAL5	
9486	-	CHST10	
79031	-	PDCL3	
25843	-	MOB4	
3336	-	HSPE1	
55818	-	KDM3A	
84812	-	PLCD4	
51652; 100526767	-	-	
